product_slug,sku,is_default,status,mrp_paise,sale_paise,mrp_usd_cents,sale_usd_cents,video_url,variant_images,attrs,shipping_rows
plain-superior-grip-yoga-mat,Yo-M-P-HG-O-MC-O,false,ACTIVE,335000,239000,4190,3740,"",1,color=Orange;macrame-strap=Orange;type=Plain,4
plain-superior-grip-yoga-mat,Yo-M-P-HG-P,true,ACTIVE,275000,199000,3490,3120,"",1,color=Pink;macrame-strap=Without Strap;type=Plain,4
plain-superior-grip-yoga-mat,Yo-M-P-HG-P-MC-B,false,ACTIVE,335000,239000,4190,3740,"",1,color=Pink;macrame-strap=Brown;type=Plain,4
plain-superior-grip-yoga-mat,Yo-M-P-HG-P-MC-DG,false,ACTIVE,335000,239000,4190,3740,"",1,color=Pink;macrame-strap=Dark Grey;type=Plain,4
plain-superior-grip-yoga-mat,Yo-M-P-HG-P-MC-G,false,ACTIVE,335000,239000,4190,3740,"",1,color=Pink;macrame-strap=Green;type=Plain,4
plain-superior-grip-yoga-mat,Yo-M-P-HG-P-MC-O,false,ACTIVE,335000,239000,4190,3740,"",1,color=Pink;macrame-strap=Orange;type=Plain,4
plain-superior-grip-yoga-mat,Yo-M-P-HG-T,false,ACTIVE,275000,199000,3490,3120,"",1,color=Teal;macrame-strap=Without Strap;type=Plain,4
plain-superior-grip-yoga-mat,Yo-M-P-HG-T-MC-DG,false,ACTIVE,335000,239000,4190,3740,"",1,color=Teal;macrame-strap=Dark Grey;type=Plain,4
plain-superior-grip-yoga-mat,Yo-M-P-HG-T-MC-G,false,ACTIVE,335000,239000,4190,3740,"",1,color=Teal;macrame-strap=Green;type=Plain,4
plain-superior-grip-yoga-mat,Yo-M-P-HG-T-MC-O,false,ACTIVE,335000,239000,4190,3740,"",1,color=Teal;macrame-strap=Orange;type=Plain,4
plain-superior-grip-yoga-mat,Yo-M-P-HG-Y,false,ACTIVE,275000,199000,3490,3120,"",1,color=Yellow;macrame-strap=Without Strap;type=Plain,4
plain-superior-grip-yoga-mat,Yo-M-P-HG-Y-MC-B,false,ACTIVE,335000,239000,4190,3740,"",1,color=Yellow;macrame-strap=Brown;type=Plain,4
plain-superior-grip-yoga-mat,Yo-M-P-HG-Y-MC-DG,false,ACTIVE,335000,239000,4190,3740,"",1,color=Yellow;macrame-strap=Dark Grey;type=Plain,4
plain-superior-grip-yoga-mat,Yo-M-P-HG-Y-MC-G,false,ACTIVE,335000,239000,4190,3740,"",1,color=Yellow;macrame-strap=Green;type=Plain,4
plain-superior-grip-yoga-mat,Yo-M-P-HG-Y-MC-O,false,ACTIVE,335000,239000,4190,3740,"",1,color=Yellow;macrame-strap=Orange;type=Plain,4
plain-superior-grip-yoga-mat,Yo-M-P-H-T-MC-B,false,ACTIVE,335000,239000,4190,3740,"",1,color=Teal;macrame-strap=Brown;type=Plain,4
plain-wind-tibetan-gong,MI-G-P-14,true,ACTIVE,1287000,990000,19000,16500,"",1,size=14 in,4
plain-wind-tibetan-gong,MI-G-P-16,false,ACTIVE,1755000,1350000,26000,21500,"",1,size=16 in,4
plain-wind-tibetan-gong,MI-G-P-18,false,ACTIVE,2145000,1650000,31000,26500,"",1,size=18 in,4
plain-wind-tibetan-gong,MI-G-P-20,false,ACTIVE,2535000,1950000,36000,31500,"",1,size=20 in,4
plain-wind-tibetan-gong,MI-G-P-22,false,ACTIVE,2925000,2250000,"","","",0,size=22 in,4
plain-wind-tibetan-gong,MI-G-P-24,false,ACTIVE,3455000,2650000,48000,42500,"",1,size=24 in,4
plain-wind-tibetan-gong,MI-G-P-26,false,ACTIVE,3965000,3050000,53000,47500,"",1,size=26 in,4
plain-wind-tibetan-gong,MI-G-P-28,false,ACTIVE,4355000,3350000,59000,52500,"",1,size=28 in,4
plain-yoga-mats,woo-var-46248,false,ACTIVE,275000,179000,3490,3220,"",0,color=Pink;grip=Superior,4
plain-yoga-mats,Yo-M-MG-O,false,ACTIVE,235000,169000,2960,2650,"",0,color=Orange;grip=Moderate,4
plain-yoga-mats,Yo-M-MG-P,false,ACTIVE,235000,169000,2960,2650,"",0,color=Pink;grip=Moderate,4
plain-yoga-mats,Yo-M-MG-T,true,ACTIVE,235000,169000,2960,2650,"",0,color=Teal;grip=Moderate,4
plain-yoga-mats,Yo-M-MG-Y,false,ACTIVE,235000,169000,2960,2650,"",0,color=Yellow;grip=Moderate,4
plain-yoga-mats,Yo-M-SG-O,false,ACTIVE,275000,179000,3490,3220,"",0,color=Orange;grip=Superior,4
plain-yoga-mats,Yo-M-SG-T,false,ACTIVE,275000,179000,3490,3220,"",0,color=Teal;grip=Superior,4
plain-yoga-mats,Yo-M-SG-Y,false,ACTIVE,275000,179000,3490,3220,"",0,color=Yellow;grip=Superior,4
pulse-tubes,MI-PT-B,true,ACTIVE,325000,285000,"","","",0,size=Big,4
pulse-tubes,MI-PT-M,false,ACTIVE,235000,215000,3350,2350,"",0,size=Medium,4
pulse-tubes,MI-PT-S,false,ACTIVE,185000,165000,3700,3300,"",0,size=Small,4
rectangular-yoga-bolster,Yo-BR-RE-DG,false,ACTIVE,162500,145000,2190,1960,"",1,colour=Dark Grey,4
rectangular-yoga-bolster,Yo-BR-RE-LG,true,ACTIVE,162500,145000,2190,1960,"",1,colour=Light Grey,4
rectangular-yoga-bolster,Yo-BR-RE-NB,false,ACTIVE,162500,145000,2190,1960,"",1,colour=Navy Blue,4
rectangular-yoga-bolster,Yo-BR-RE-RE,false,ACTIVE,162500,145000,2190,1960,"",1,colour=Rose,4
rectangular-yoga-bolster,Yo-BR-RE-RP,false,ACTIVE,162500,145000,2190,1960,"",1,colour=Rouge,4
rectangular-yoga-bolster,Yo-BR-RE-SE,false,ACTIVE,162500,145000,2190,1960,"",1,colour=Sage,4
root-chakra-singing-bowl,MI-SB-RC,true,ACTIVE,1749000,1549000,23900,21900,"",0,"",4
round-yoga-bolster,Yo-BR-R-DG,true,ACTIVE,175500,155000,2370,2110,"",1,colour=Dark Grey,4
round-yoga-bolster,Yo-BR-R-GY,false,ACTIVE,175500,155000,2370,2110,"",1,colour=Grey,4
round-yoga-bolster,Yo-BR-R-M,false,ACTIVE,175500,155000,2370,2110,"",1,colour=Maroon,4
round-yoga-bolster,Yo-BR-R-NB,false,ACTIVE,175500,155000,2370,2110,"",1,colour=Navy Blue,4
round-yoga-bolster,Yo-BR-R-O,false,ACTIVE,175500,155000,2370,2110,"",1,colour=Orange,4
round-yoga-bolster,Yo-BR-R-RE,false,ACTIVE,175500,155000,2370,2110,"",1,colour=Rose,4
round-yoga-bolster,Yo-BR-R-RP,false,ACTIVE,175500,155000,2370,2110,"",1,colour=Rogue Pink,4
round-yoga-bolster,Yo-BR-R-SE,false,ACTIVE,175500,155000,2370,2110,"",1,colour=Sage,4
sacred-symbols-singing-bowls,MI-SB-P-SS-B-3.5,false,ACTIVE,168400,129500,2410,2150,"",1,color=Blue;size=3.5 in,4
sacred-symbols-singing-bowls,MI-SB-P-SS-B-4,false,ACTIVE,200900,154500,2860,2550,"",1,color=Blue;size=4 in,4
sacred-symbols-singing-bowls,MI-SB-P-SS-B-5.5,false,ACTIVE,259400,199500,3530,3150,"",1,color=Blue;size=5.5 in,4
sacred-symbols-singing-bowls,MI-SB-P-SS-BK-3.5,false,ACTIVE,168400,129500,2410,2150,"",1,color=Black;size=3.5 in,4
sacred-symbols-singing-bowls,MI-SB-P-SS-BK-4,false,ACTIVE,200900,154500,2860,2550,"",1,color=Black;size=4 in,4
sacred-symbols-singing-bowls,MI-SB-P-SS-BK-5.5,false,ACTIVE,259400,199500,3530,3150,"",1,color=Black;size=5.5 in,4
sacred-symbols-singing-bowls,MI-SB-P-SS-G-3.5,true,ACTIVE,168400,129500,2410,2150,"",1,color=Green;size=3.5 in,4
sacred-symbols-singing-bowls,MI-SB-P-SS-G-4,false,ACTIVE,200900,154500,2860,2550,"",1,color=Green;size=4 in,4
sacred-symbols-singing-bowls,MI-SB-P-SS-G-5.5,false,ACTIVE,259400,199500,3530,3150,"",1,color=Green;size=5.5 in,4
sacred-symbols-singing-bowls,MI-SB-P-SS-R-3.5,false,ACTIVE,168400,129500,2410,2150,"",1,color=Red;size=3.5 in,4
sacred-symbols-singing-bowls,MI-SB-P-SS-R-4,false,ACTIVE,200900,154500,2860,2550,"",1,color=Red;size=4 in,4
sacred-symbols-singing-bowls,MI-SB-P-SS-R-5.5,false,ACTIVE,259400,199500,3530,3150,"",1,color=Red;size=5.5 in,4
sacred-symbols-singing-bowls,MI-SB-P-SS-Y-3.5,false,ACTIVE,168400,129500,2410,2150,"",1,color=Yellow;size=3.5 in,4
sacred-symbols-singing-bowls,MI-SB-P-SS-Y-4,false,ACTIVE,200900,154500,2860,2550,"",1,color=Yellow;size=4 in,4
sacred-symbols-singing-bowls,MI-SB-P-SS-Y-5.5,false,ACTIVE,259400,199500,3530,3150,"",1,color=Yellow;size=5.5 in,4
shamanic-drum,MI-SD-B-30,false,ACTIVE,643500,495000,8680,7750,"",1,size=30 cms;type=Butterfly,4
shamanic-drum,MI-SD-B-40,false,ACTIVE,721500,555000,9800,8750,"",1,size=40 cms;type=Butterfly,4
shamanic-drum,MI-SD-B-45,false,ACTIVE,812500,625000,10920,9750,"",1,size=45 cms;type=Butterfly,4
shamanic-drum,MI-SD-P-30,true,ACTIVE,604500,465000,7780,6950,"",1,size=30 cms;type=Plain,4
shamanic-drum,MI-SD-P-40,false,ACTIVE,682500,525000,8900,7950,"",1,size=40 cms;type=Plain,4
shamanic-drum,MI-SD-P-45,false,ACTIVE,760500,585000,10020,8950,"",1,size=45 cms;type=Plain,4
shamanic-drum,MI-SD-TL-30,false,ACTIVE,643500,495000,8680,7650,"",0,size=30 cms;type=Tree of Life,4
shamanic-drum,MI-SD-TL-40,false,ACTIVE,721500,555000,9800,8750,"",0,size=40 cms;type=Tree of Life,4
shamanic-drum,MI-SD-TL-45,false,ACTIVE,812500,625000,10920,9750,"",0,size=45 cms;type=Tree of Life,4
shamanic-drum-bags-ocean-drum-bags,MI-SD-BG-L,false,ACTIVE,179000,129000,2190,1890,"",0,type=Large,4
shamanic-drum-bags-ocean-drum-bags,MI-SD-BG-M,false,ACTIVE,129500,119000,2500,1600,"",0,type=Medium,4
shamanic-drum-bags-ocean-drum-bags,MI-SD-BG-S,true,ACTIVE,139000,99000,2780,1980,"",0,type=Small,4
shankh-conch,MI-SK-L,false,ACTIVE,200000,185000,3500,2500,"",0,size=Large,4
shankh-conch,MI-SK-M,false,ACTIVE,175000,145000,3000,2000,"",0,size=Medium,4
shankh-conch,MI-SK-S,true,ACTIVE,105000,95000,2500,1500,"",0,size=Small,4
shruthi-thali-gong-plates,MI-ST-A,false,ACTIVE,815000,785000,11000,10000,"",0,type=A Plate,4
shruthi-thali-gong-plates,MI-ST-B,true,ACTIVE,800000,725000,10000,9000,"",0,type=B Plate,4
shruthi-thali-gong-plates,MI-ST-C,false,ACTIVE,1200000,1165000,16000,15000,"",0,type=C Plate,4
shruthi-thali-gong-plates,MI-ST-D,false,ACTIVE,1110000,1095000,15000,13500,"",0,type=D Plate,4
shruthi-thali-gong-plates,MI-ST-E,false,ACTIVE,960000,945000,14000,13000,"",0,type=E Plate,4
shruthi-thali-gong-plates,MI-ST-F,false,ACTIVE,910000,895000,13000,12000,"",0,type=F Plate,4
shruthi-thali-gong-plates,MI-ST-G,false,ACTIVE,875000,845000,12000,11000,"",0,type=G Plate,4
shruthi-thali-gong-plates,MI-ST-SET,false,ACTIVE,7500000,6600000,100000,90000,"",0,type=Full Set,4
shruti-box,MI-SHB-01,true,ACTIVE,1050000,995000,14500,13500,"",0,octaves=1 Octave,4
shruti-box,MI-SHB-02,false,ACTIVE,1250000,1190000,15500,14500,"",0,octaves=2 Octaves,4
shruti-box,MI-SHB-03,false,ACTIVE,1475000,1349000,18500,17500,"",0,octaves=3 Octaves,4
singing-bowl-bags,MI-SB-Bag-L,false,ACTIVE,339000,229000,4500,3900,"",1,type=Large,4
